assists,blockedFGAs,blocks,defReb,fouls,isHome,offReb,player.firstName,player.lastName,player.name,player.playerId,points,possessions,ppp,secondsPlayed,steals,team.fullName,team.teamId,turnovers,chargeCommitted,chargeTaken,personalFoulCommitted,personalFoulTaken,plusOne,gameId,fgMade,fgAttempt,shot3Made,shot3Attempt,ftMade,ftAttempt,totalReb,fgMissed,ftMissed,assistsTurnover,fgPercent,fgAttemptPercent,fgMissedPercent,shot2Attempt,shot2Made,shot2Missed,shot2Percent,shot3Missed,shot3Percent
1,0,1,2,3,,1,Mario,Kegler,Mario Kegler,59ed8c00f934491175f01912,10,11,0.9090909090909091,1200,0,Baylor Bears,54457dd4300969b132fcff0c,0,0,0,3,2,0,5bd02006aeda7199398f038c,4,9,1,2,1,3,3,5,2,0.0,0.44,0.44,0.56,7,3,4,0.43,1,0.5
1,0,0,2,2,,2,Freddie,Gillespie,Freddie Gillespie,59ed8c00f934491175f01916,7,4,1.75,1380,1,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,2,1,0,5bd02006aeda7199398f038c,3,3,0,0,1,2,4,0,1,1.0,1.0,1.0,0.0,3,3,0,1.0,0,0.0
0,0,0,1,3,,1,"Flo ",Thamba,Flo  Thamba,5be39443aeda719939ff2fd0,4,3,1.3333333333333333,720,0,Baylor Bears,54457dd4300969b132fcff0c,1,0,0,3,1,1,5bd02006aeda7199398f038c,2,2,0,0,0,1,2,0,1,0.0,1.0,1.0,0.0,2,2,0,1.0,0,0.0
0,0,0,1,4,,0,Darius,Allen,Darius Allen,5be39443aeda719939ff2fd2,0,,,300,0,Baylor Bears,54457dd4300969b132fcff0c,0,0,0,4,0,0,5bd02006aeda7199398f038c,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,1,3,,0,Devonte,Bandoo,Devonte Bandoo,5be39443aeda719939ff2fd4,3,2,1.5,840,0,Baylor Bears,54457dd4300969b132fcff0c,0,0,0,3,0,0,5bd02006aeda7199398f038c,1,2,1,1,0,0,1,1,0,0.0,0.5,0.5,0.5,1,0,1,0.0,0,1.0
2,0,0,0,1,,0,Makai,Mason,Makai Mason,5be39443aeda719939ff2fd6,5,11,0.45454545454545453,1380,0,Baylor Bears,54457dd4300969b132fcff0c,3,0,0,1,1,0,5bd02006aeda7199398f038c,1,7,0,1,3,3,0,6,0,0.67,0.14,0.14,0.86,6,1,5,0.17,1,0.0
6,0,0,2,2,,1,Jared,Butler,Jared Butler,5be39443aeda719939ff2fd8,13,17,0.7647058823529411,2220,2,Baylor Bears,54457dd4300969b132fcff0c,4,0,0,2,2,1,5bd02006aeda7199398f038c,5,14,2,8,1,1,3,9,0,1.5,0.36,0.36,0.64,6,3,3,0.5,6,0.25
1,0,0,1,3,,2,Matthew,Mayer,Matthew Mayer,5be39443aeda719939ff2fde,10,10,1.0,840,1,Baylor Bears,54457dd4300969b132fcff0c,3,0,0,3,1,0,5bd02006aeda7199398f038c,4,7,2,4,0,0,3,3,0,0.33,0.57,0.57,0.43,3,2,1,0.67,2,0.5
2,0,0,2,2,,0,Kerwin,Roach Jr.,Kerwin Roach Jr.,5647dcd6d269224c4b141cf2,14,11,1.2727272727272727,1200,3,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,2,0,0,5bd069e0aeda7199391dfed9,6,10,2,4,0,0,2,4,0,2.0,0.6,0.6,0.4,6,4,2,0.67,2,0.5
1,0,1,6,1,,4,Dylan,Osetkowski,Dylan Osetkowski,584a98bed95ef3f74c17acf1,4,9,0.4444444444444444,1920,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,2,0,5bd069e0aeda7199391dfed9,0,7,0,1,4,4,10,7,0,0.0,0.0,0.0,1.0,6,0,6,0.0,1,0.0
5,0,0,5,3,,0,Matt,Coleman,Matt Coleman,59afc0bb17120e9c9af4aaf9,6,9,0.6666666666666666,1620,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,3,1,0,5bd069e0aeda7199391dfed9,2,7,0,1,2,2,5,5,0,5.0,0.29,0.29,0.71,6,2,4,0.33,1,0.0
0,0,0,2,1,,0,Jase,Febres,Jase Febres,59afc0bc17120e9c9af4ab14,3,8,0.375,1440,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,1,0,0,5bd069e0aeda7199391dfed9,1,7,1,6,0,0,2,6,0,0.0,0.14,0.14,0.86,1,0,1,0.0,5,0.17
0,0,0,2,2,,1,Jericho,Sims,Jericho Sims,59afc0bc17120e9c9af4abbc,8,6,1.3333333333333333,1140,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,2,1,1,5bd069e0aeda7199391dfed9,4,5,0,0,0,1,3,1,1,0.0,0.8,0.8,0.2,5,4,1,0.8,0,0.0
0,0,0,1,3,,0,Royce,Hamm,Royce Hamm,59afc0bc17120e9c9af4abce,0,4,0.0,360,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,3,0,0,3,4,0,5bd069e0aeda7199391dfed9,0,0,0,0,0,2,1,0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2,0,0,1,1,,0,Elijah,Mitrou-Long,Elijah Mitrou-Long,59e692ef44b2b8aa7ea5f2e1,7,9,0.7777777777777778,1080,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,1,0,5bd069e0aeda7199391dfed9,3,9,1,5,0,1,1,6,1,0.0,0.33,0.33,0.67,4,2,2,0.5,4,0.2
1,0,0,0,2,,2,Gerald,Liddell,Gerald Liddell,5be3360eaeda719939abfe59,2,2,1.0,240,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,2,0,0,5bd069e0aeda7199391dfed9,1,2,0,0,0,0,2,1,0,0.0,0.5,0.5,0.5,2,1,1,0.5,0,0.0
4,0,0,4,3,,1,Courtney,Ramey,Courtney Ramey,5be3360eaeda719939abfe5d,19,12,1.5833333333333333,1800,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,3,0,0,5bd069e0aeda7199391dfed9,7,12,5,6,0,0,5,5,0,0.0,0.58,0.58,0.42,6,2,4,0.33,1,0.83
0,0,0,0,0,,0,Drayton,Whiteside,Drayton Whiteside,5be3360eaeda719939abfe60,0,,,60,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd069e0aeda7199391dfed9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,1,1,3,,2,Jaxson,Hayes,Jaxson Hayes,5be3360eaeda719939abfe62,9,5,1.8,660,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,3,1,1,5bd069e0aeda7199391dfed9,4,4,0,0,1,1,3,0,0,1.0,1.0,1.0,0.0,4,4,0,1.0,0,0.0
0,0,0,0,0,,1,Blake,Nevins,Blake Nevins,5be3360eaeda719939abfe64,3,2,1.5,60,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,1,0,5bd069e0aeda7199391dfed9,1,1,0,0,1,2,1,0,1,0.0,1.0,1.0,0.0,1,1,0,1.0,0,0.0
0,0,0,0,0,,1,Kamaka,Hepa,Kamaka Hepa,5be3360eaeda719939abfe68,0,,,420,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd069e0aeda7199391dfed9,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
3,0,3,2,3,,2,Nick,Weilet-Babb,Nick Weilet-Babb,584aba25d95ef3f74c1c21cc,15,17,0.8823529411764706,2220,0,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,3,2,0,5bd0270eaeda7199399f0e70,4,13,3,7,4,4,4,9,0,1.5,0.31,0.31,0.69,6,1,5,0.17,4,0.43
2,0,1,5,3,,1,Cameron,Lard,Cameron Lard,59ed8bfef934491175f00924,7,9,0.7777777777777778,960,1,Iowa State Cyclones,54457dd3300969b132fcfe95,4,0,0,3,2,0,5bd0270eaeda7199399f0e70,2,2,0,0,3,4,6,0,1,0.5,1.0,1.0,0.0,2,2,0,1.0,0,0.0
1,0,0,1,5,,0,Lindell,Wigginton,Lindell Wigginton,59ed8bfef934491175f00925,10,11,0.9090909090909091,1620,2,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,5,2,0,5bd0270eaeda7199399f0e70,2,9,2,5,4,5,1,7,1,0.0,0.22,0.22,0.78,4,0,4,0.0,3,0.4
1,0,0,4,4,,3,Marial,Shayok,Marial Shayok,59ed8bfef934491175f00927,24,25,0.96,2100,2,Iowa State Cyclones,54457dd3300969b132fcfe95,5,0,0,4,6,2,5bd0270eaeda7199399f0e70,7,17,1,7,9,10,7,10,1,0.2,0.41,0.41,0.59,10,6,4,0.6,6,0.14
1,0,0,3,0,,2,Michael,Jacobson,Michael Jacobson,59ed8bfef934491175f00928,16,11,1.4545454545454546,1380,0,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,0,0,0,5bd0270eaeda7199399f0e70,8,10,0,0,0,0,5,2,0,1.0,0.8,0.8,0.2,10,8,2,0.8,0,0.0
0,0,1,3,0,,0,Zoran,Talley Jr,Zoran Talley Jr,59ed8bfef934491175f00929,4,3,1.3333333333333333,420,0,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,0,0,0,5bd0270eaeda7199399f0e70,2,2,0,0,0,0,3,0,0,0.0,1.0,1.0,0.0,2,2,0,1.0,0,0.0
4,0,0,3,4,,0,Talen,Horton-Tucker,Talen Horton-Tucker,5be2c773aeda719939198964,4,9,0.4444444444444444,1320,0,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,4,2,1,5bd0270eaeda7199399f0e70,2,6,0,2,0,1,3,4,1,2.0,0.33,0.33,0.67,4,2,2,0.5,2,0.0
3,0,2,1,1,,2,Tyrese,Haliburton,Tyrese Haliburton,5be2c773aeda71993919896b,3,3,1.0,1980,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,1,1,0,5bd0270eaeda7199399f0e70,1,3,1,3,0,0,3,2,0,0.0,0.33,0.33,0.67,0,0,0,0.0,2,0.33
1,0,2,4,5,,5,Mitch,Lightfoot,Mitch Lightfoot,584a9c11d95ef3f74c17e449,6,6,1.0,1200,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,5,3,0,5bd033f3aeda719939b4ed33,2,3,0,1,2,5,9,1,3,0.0,0.67,0.67,0.33,2,2,0,1.0,1,0.0
5,0,0,5,2,,2,Dedric,Lawson,Dedric Lawson,59ed8bfef934491175f00a09,25,20,1.25,2340,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,2,0,0,2,1,0,5bd033f3aeda719939b4ed33,10,17,3,6,2,2,7,7,0,2.5,0.59,0.59,0.41,11,7,4,0.64,3,0.5
1,0,0,0,0,,0,Charlie,Moore,Charlie Moore,59ed8bfef934491175f00a0d,4,7,0.5714285714285714,780,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,0,0,0,5bd033f3aeda719939b4ed33,2,7,0,4,0,0,0,5,0,0.0,0.29,0.29,0.71,3,2,1,0.67,4,0.0
0,0,0,1,1,,0,K.J.,Lawson,K.J. Lawson,59ed8bfef934491175f00a0e,2,4,0.5,660,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,1,0,0,5bd033f3aeda719939b4ed33,1,3,0,1,0,0,1,2,0,0.0,0.33,0.33,0.67,2,1,1,0.5,1,0.0
1,0,0,3,2,,1,Quentin,Grimes,Quentin Grimes,5be2500daeda71993913aa6c,6,12,0.5,1800,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,4,0,0,2,3,0,5bd033f3aeda719939b4ed33,2,7,2,6,0,1,4,5,1,0.25,0.29,0.29,0.71,1,0,1,0.0,4,0.33
4,0,0,4,2,,1,Devon,Dotson,Devon Dotson,5be2500daeda71993913aa70,18,13,1.3846153846153846,2220,2,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,2,3,1,5bd033f3aeda719939b4ed33,6,10,1,4,5,5,5,4,0,4.0,0.6,0.6,0.4,6,5,1,0.83,3,0.25
2,0,0,5,1,,1,Ochai,Agbaji,Ochai Agbaji,5be2500daeda71993913aa74,23,13,1.7692307692307692,2160,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,1,1,0,5bd033f3aeda719939b4ed33,8,12,5,7,2,2,6,4,0,0.0,0.67,0.67,0.33,5,3,2,0.6,2,0.71
0,0,1,1,2,,4,David,McCormack,David McCormack,5be2500daeda71993913aa76,0,3,0.0,840,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,2,0,0,5bd033f3aeda719939b4ed33,0,3,0,0,0,0,5,3,0,0.0,0.0,0.0,1.0,3,0,3,0.0,0,0.0
1,0,1,1,4,,3,JD,Miller,JD Miller,5647ef9ad269224c4b141df3,6,10,0.6,1200,1,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,4,5,1,5bd0270eaeda7199399f0e70,1,5,0,2,4,9,4,4,5,1.0,0.2,0.2,0.8,3,1,2,0.33,2,0.0
3,0,0,4,2,,2,Desmond,Bane,Desmond Bane,584a9c11d95ef3f74c17e44c,17,16,1.0625,2280,3,TCU Horned Frogs,54457dd3300969b132fcfea0,2,0,0,2,3,1,5bd0270eaeda7199399f0e70,6,11,0,3,5,5,6,5,0,1.5,0.55,0.55,0.45,8,6,2,0.75,3,0.0
1,0,0,6,2,,1,Kouat,Noi,Kouat Noi,584a9c11d95ef3f74c17e44f,17,15,1.1333333333333333,2280,1,TCU Horned Frogs,54457dd3300969b132fcfea0,0,0,0,2,0,0,5bd0270eaeda7199399f0e70,7,15,3,7,0,0,7,8,0,0.0,0.47,0.47,0.53,8,4,4,0.5,4,0.43
5,0,1,2,3,,0,Alex,Robinson,Alex Robinson,584a9c11d95ef3f74c17e450,17,19,0.8947368421052632,2160,1,TCU Horned Frogs,54457dd3300969b132fcfea0,4,0,0,3,2,0,5bd0270eaeda7199399f0e70,7,14,2,2,1,2,2,7,1,1.25,0.5,0.5,0.5,12,5,7,0.42,0,1.0
1,0,0,0,0,,0,Lat,Mayen,Lat Mayen,59ed8bfef934491175f00aa5,2,1,2.0,120,0,TCU Horned Frogs,54457dd3300969b132fcfea0,0,0,0,0,1,0,5bd0270eaeda7199399f0e70,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
3,0,5,5,2,,2,Kevin,Samuel,Kevin Samuel,59ed8bfef934491175f00aa6,6,5,1.2,1620,2,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,2,1,1,5bd0270eaeda7199399f0e70,3,4,0,0,0,1,7,1,1,3.0,0.75,0.75,0.25,4,3,1,0.75,0,0.0
1,0,0,1,0,,0,RJ,Nembhard,RJ Nembhard,59ed8bfef934491175f00aa8,5,4,1.25,600,0,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,0,0,0,5bd0270eaeda7199399f0e70,2,3,1,1,0,0,1,1,0,1.0,0.67,0.67,0.33,2,1,1,0.5,0,1.0
4,0,0,2,3,,1,Kendric,Davis,Kendric Davis,5be3e53baeda719939c89ed5,22,15,1.4666666666666666,1740,2,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,3,4,1,5bd0270eaeda7199399f0e70,7,10,2,3,6,7,3,3,1,4.0,0.7,0.7,0.3,7,5,2,0.71,1,0.67
1,0,2,8,3,,3,Norense,Odiase,Norense Odiase,545d3d5d3ad33bf4a9d70457,2,3,0.6666666666666666,960,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,3,1,0,5bd04a37aeda719939dc8d51,1,4,0,0,0,0,11,3,0,1.0,0.25,0.25,0.75,4,1,3,0.25,0,0.0
2,0,0,4,1,,1,Brandone,Francis,Brandone Francis,584aba26d95ef3f74c1c2265,11,7,1.5714285714285714,1560,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,1,0,0,5bd04a37aeda719939dc8d51,4,8,3,5,0,0,5,4,0,0.0,0.5,0.5,0.5,3,1,2,0.33,2,0.6
3,0,0,0,2,,0,Jarrett,Culver,Jarrett Culver,59ed8bfef934491175f00c76,13,16,0.8125,1920,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,4,0,0,2,4,0,5bd04a37aeda719939dc8d51,4,12,1,3,4,4,0,8,0,0.75,0.33,0.33,0.67,9,3,6,0.33,2,0.33
0,0,0,0,0,,0,Avery,Benson,Avery Benson,59ed8bfef934491175f00c77,0,,,60,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,0,0,0,5bd04a37aeda719939dc8d51,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
